,doc,line_id,value,entity
32105,X51006414671,2,APR,date-I
32106,X51006414671,2,2018,date-I
32107,X51006414671,2,18:22,O
32108,X51006414671,3,(867388-U),O
32109,X51006414671,4,"12,",address-B
32110,X51006414671,4,JALAN,address-I
32111,X51006414671,4,TAMPOI,address-I
32112,X51006414671,4,"7/4,KAWASAN",address-I
32113,X51006414671,4,PERINDUSTRIAN,address-I
32114,X51006414671,5,"TAMPOI,81200",address-I
32115,X51006414671,5,JOHOR,address-I
32116,X51006414671,5,"BAHRU,JOHOR",address-I
32117,X51006414671,6,TAXINVOICE,O
32118,X51006414671,7,INVOICE,O
32119,X51006414671,7,#,O
32120,X51006414671,7,:,O
32121,X51006414671,7,OR18041902170358,O
32122,X51006414671,8,ITEM,O
32123,X51006414671,9,QTY,O
32124,X51006414671,10,TOTAL,O
32125,X51006414671,11,SR,O
32126,X51006414671,11,I00100000030-,O
32127,X51006414671,11,2,O
32128,X51006414671,11,VEGE,O
32129,X51006414671,12,$3.30,O
32130,X51006414671,13,1,O
32131,X51006414671,14,$3.30,O
32132,X51006414671,15,SR,O
32133,X51006414671,15,I00100000169-,O
32134,X51006414671,15,VEGGIES,O
32135,X51006414671,16,$1.30,O
32136,X51006414671,17,1,O
32137,X51006414671,18,$1.30,O
32138,X51006414671,19,SR,O
32139,X51006414671,19,I00100000170-,O
32140,X51006414671,19,IMPORTED,O
32141,X51006414671,19,VEGGIES,O
32142,X51006414671,20,$1.60,O
32143,X51006414671,21,1,O
32144,X51006414671,22,$1.60,O
32145,X51006414671,23,SR,O
32146,X51006414671,23,I00100000008-,O
32147,X51006414671,23,SEAFOOD,O
32148,X51006414671,23,(S),O
32149,X51006414671,24,$3.70,O
32150,X51006414671,25,1,O
32151,X51006414671,26,$3.70,O
32152,X51006414671,27,TOTAL,O
32153,X51006414671,27,AMOUNT:,O
32154,X51006414671,27,$9.90,total-B
32155,X51006414671,28,GST,O
32156,X51006414671,28,@6%:,O
32157,X51006414671,28,$0.56,O
32158,X51006414671,29,NETT,O
32159,X51006414671,29,TOTAL:,O
32160,X51006414671,29,$9.90,total-B
32161,X51006414671,30,PAYMENT,O
32162,X51006414671,30,MODE,O
32163,X51006414671,31,AMOUNT,O
32164,X51006414671,32,CASH,O
32165,X51006414671,33,$9.90,total-B
32166,X51006414671,34,CHANGE,O
32167,X51006414671,35,$0.00,O
32168,X51006414671,36,GST,O
32169,X51006414671,36,SUMMARY,O
32170,X51006414671,37,AMOUNT($),O
32171,X51006414671,38,TAX($),O
32172,X51006414671,39,SR,O
32173,X51006414671,39,=,O
32174,X51006414671,39,GST,O
32175,X51006414671,39,@6%,O
32176,X51006414671,40,9.34,O
32177,X51006414671,41,0.56,O
32178,X51006414671,42,GST,O
32179,X51006414671,42,REG,O
32180,X51006414671,42,#000656195584,O
32181,X51006414671,43,BAR,O
32182,X51006414671,43,WANG,O
32183,X51006414671,43,RICE@PERMAS,O
32184,X51006414671,43,JAYA,O
32185,X51006414671,44,(PRICE,O
32186,X51006414671,44,INCLUSIVE,O
32187,X51006414671,44,OF,O
32188,X51006414671,44,GST),O
32189,X51006414671,45,THANK,O
32190,X51006414671,45,YOU,O
32191,X51006414671,45,&,O
32192,X51006414671,45,COME,O
32193,X51006414671,45,AGAIN!,O
32194,X51006414671,46,LIKE,O
32195,X51006414671,46,AND,O
32196,X51006414671,46,FOLLOW,O
32197,X51006414671,46,US,O
32198,X51006414671,46,ON,O
32199,X51006414671,46,FACEBOOK!,O
32200,X51006414671,47,FACEBOOK.COM/BARWANGRICE,O
32201,X51006414674,1,TAX,O
32202,X51006414674,1,INVOICE,O
32203,X51006414674,2,DOMINO'S,company-B
32204,X51006414674,2,PIZZA,company-I
32205,X51006414674,3,GST,O
32206,X51006414674,3,REF,O
32207,X51006414674,3,NO,O
32208,X51006414674,3,:,O
32209,X51006414674,3,001694261248,O
32210,X51006414674,4,JAYA,address-B
32211,X51006414674,5,"NO.12,",address-I
32212,X51006414674,5,JALAN,address-I
32213,X51006414674,5,JAYA,address-I
32214,X51006414674,5,"10,",address-I
32215,X51006414674,6,BANDAR,address-I
32216,X51006414674,6,BARU,address-I
32217,X51006414674,6,"JAYA,",address-I
32218,X51006414674,6,81750,address-I
32219,X51006414674,6,MASAI,address-I
32220,X51006414674,7,JOHOR,address-I
32221,X51006414674,8,CARRY,O
32222,X51006414674,8,OUT,O
32223,X51006414674,8,TIMED,O
32224,X51006414674,9,PAY,O
32225,X51006414674,9,BY:,O
32226,X51006414674,9,CASH,O
32227,X51006414674,10,ORDER,O
32228,X51006414674,11,:6224,O
32229,X51006414674,12,BY,O
32230,X51006414674,13,:WEB_30263,O
32231,X51006414674,14,ORDER,O
32232,X51006414674,14,TIME,O
32233,X51006414674,14,:10:15:18,O
32234,X51006414674,15,NAME:,O
32235,X51006414674,15,MS,O
32236,X51006414674,15,JUNE,O
32237,X51006414674,15,LOO,O
32238,X51006414674,16,PICKUP,O
32239,X51006414674,16,TIME:,O
32240,X51006414674,16,22:00:14,O
32241,X51006414674,17,QTY,O
32242,X51006414674,17,MENU,O
32243,X51006414674,18,1,O
32244,X51006414674,19,1,O
32245,X51006414674,20,21.70,O
32246,X51006414674,21,TOTAL,O
32247,X51006414674,21,ITEMS,O
32248,X51006414674,22,:,O
32249,X51006414674,23,SUB-TOTAL,O
32250,X51006414674,24,:,O
32251,X51006414674,25,25.60,total-B
32252,X51006414674,26,COUPON,O
32253,X51006414674,26,DISCOUNT,O
32254,X51006414674,27,:,O
32255,X51006414674,28,21.70,O
32256,X51006414674,29,GRAND,O
32257,X51006414674,29,TOTAL,O
32258,X51006414674,30,:,O
32259,X51006414674,31,3.90,O
32260,X51006414674,32,PAYMENT,O
32261,X51006414674,33,:,O
32262,X51006414674,34,5.00,O
32263,X51006414674,35,CHANGE,O
32264,X51006414674,35,DUE,O
32265,X51006414674,36,:,O
32266,X51006414674,37,01.10,O
32267,X51006414674,38,*6%,O
32268,X51006414674,38,GST,O
32269,X51006414674,38,INCLUDED,O
32270,X51006414674,39,:,O
32271,X51006414674,40,0.22,O
32272,X51006414674,41,SUPPORT,O
32273,X51006414674,41,OUR,O
32274,X51006414674,41,SMILE,O
32275,X51006414674,41,CAMPAIGN,O
32276,X51006414674,41,:,O
32277,X51006414674,41,),O
32278,X51006414674,42,DID,O
32279,X51006414674,42,WE,O
32280,X51006414674,42,SMILE,O
32281,X51006414674,42,AT,O
32282,X51006414674,42,YOU?,O
32283,X51006414674,43,LET,O
32284,X51006414674,43,US,O
32285,X51006414674,43,KNOW,O
32286,X51006414674,43,AT,O
32287,X51006414674,44,WWW.DOMINOS.COM.MY/SMILE,O
32288,X51006414674,44,AND,O
32289,X51006414674,45,RECEIVE,O
32290,X51006414674,45,A,O
32291,X51006414674,45,30%,O
32292,X51006414674,45,OFF,O
32293,X51006414674,45,SIDE,O
32294,X51006414674,45,ITEM,O
32295,X51006414674,45,E-COUPON,O
32296,X51006414674,46,UPON,O
32297,X51006414674,46,SURVEY,O
32298,X51006414674,46,SUBMISSION,O
32299,X51006414674,47,SURVEY,O
32300,X51006414674,47,CODE:,O
32301,X51006414674,47,WBD171560041515,O
32302,X51006414674,48,THANK,O
32303,X51006414674,48,YOU,O
32304,X51006414674,48,FOR,O
32305,X51006414674,48,VISITING,O
32306,X51006414674,48,DOMINO'S.,O
32307,X51006414674,49,PLEASE,O
32308,X51006414674,49,COME,O
32309,X51006414674,49,AGAIN!,O
32310,X51006414674,50,1,O
32311,X51006414674,51,WWW.DOMINOS.COM.MY,O
32312,X51006414674,52,WE,O
32313,X51006414674,52,ARE,O
32314,X51006414674,52,COMPLIANT,O
32315,X51006414674,52,TO,O
32316,X51006414674,52,THE,O
32317,X51006414674,52,PDPA,O
32318,X51006414674,52,2010.,O
32319,X51006414674,53,VISIT,O
32320,X51006414674,53,WWW.DOMINOS.COM.MY/TERMS,O
32321,X51006414674,54,TO,O
32322,X51006414674,54,VIEW,O
32323,X51006414674,54,OUR,O
32324,X51006414674,54,PERSONAL,O
32325,X51006414674,54,DATA,O
32326,X51006414674,55,PROTECTION,O
32327,X51006414674,55,POLICY.,O
32328,X51006414674,56,OWNED,O
32329,X51006414674,56,BY,O
32330,X51006414674,57,DOMMAL,O
32331,X51006414674,57,FOOD,O
32332,X51006414674,57,SERVICES,O
32333,X51006414674,57,SDN,O
32334,X51006414674,57,BHD,O
32335,X51006414674,58,CO.,O
32336,X51006414674,58,NO.,O
32337,X51006414674,58,419060-A,O
32338,X51006414674,59,1,O
32339,X51006414674,60,DATE,O
32340,X51006414674,60,:17/04/18,O
32341,X51006414674,61,DESC,O
32342,X51006414674,62,COUPON,O
32343,X51006414674,63,DISC,O
32344,X51006414674,64,PRICE,O
32345,X51006414674,65,"6""HT",O
32346,X51006414674,66,(TE),O
32347,X51006414674,67,FPP-FREE,O
32348,X51006414674,68,12.80,O
32349,X51006414674,69,"6""HT",O
32350,X51006414674,70,(BP),O
32351,X51006414674,71,WTUE1A-E,O
32352,X51006414674,72,12.80,O
32353,X51006414674,73,25.60,total-B
32354,X51006414675,1,TAX,O
32355,X51006414675,1,INVOICE,O
32356,X51006414675,2,DOMINO'S,company-B
32357,X51006414675,2,PIZZA,company-I
32358,X51006414675,3,GST,O
32359,X51006414675,3,REF,O
32360,X51006414675,3,NO,O
32361,X51006414675,3,:,O
32362,X51006414675,3,001694261248,O
32363,X51006414675,4,JAYA,address-B
32364,X51006414675,5,"NO.12,",address-I
32365,X51006414675,5,JALAN,address-I
32366,X51006414675,5,JAYA,address-I
32367,X51006414675,5,"10,",address-I
32368,X51006414675,6,BANDAR,address-I
32369,X51006414675,6,BARU,address-I
32370,X51006414675,6,"JAYA,",address-I
32371,X51006414675,6,81750,address-I
32372,X51006414675,6,MASAI,address-I
32373,X51006414675,7,JOHOR,address-I
32374,X51006414675,8,CARRY,O
32375,X51006414675,8,OUT,O
32376,X51006414675,8,NOW,O
32377,X51006414675,9,PAY,O
32378,X51006414675,9,BY:,O
32379,X51006414675,9,CASH,O
32380,X51006414675,10,ORDER,O
32381,X51006414675,11,:,O
32382,X51006414675,11,5633,O
32383,X51006414675,12,BY,O
32384,X51006414675,13,:1036,O
32385,X51006414675,14,ORDER,O
32386,X51006414675,14,TIME,O
32387,X51006414675,14,:,O
32388,X51006414675,14,18:07:35,O
32389,X51006414675,15,NAME:,O
32390,X51006414675,15,MRS,O
32391,X51006414675,15,ANGES,O
32392,X51006414675,16,PICKUP,O
32393,X51006414675,16,TIME:,O
32394,X51006414675,16,18:22:35,O
32395,X51006414675,17,QTY,O
32396,X51006414675,17,MENU,O
32397,X51006414675,18,1,O
32398,X51006414675,19,1,O
32399,X51006414675,20,1,O
32400,X51006414675,21,9.20,O
32401,X51006414675,22,TOTAL,O
32402,X51006414675,22,ITEMS,O
32403,X51006414675,23,:,O
32404,X51006414675,24,SUB-TOTAL,O
32405,X51006414675,25,:,O
32406,X51006414675,26,21.60,total-B
32407,X51006414675,27,COUPON,O
32408,X51006414675,27,DISCOUNT,O
32409,X51006414675,28,:,O
32410,X51006414675,29,9.20,O
32411,X51006414675,30,GRAND,O
32412,X51006414675,30,TOTAL,O
32413,X51006414675,31,:,O
32414,X51006414675,32,PAYMENT,O
32415,X51006414675,33,:,O
32416,X51006414675,34,12.50,O
32417,X51006414675,35,CHANGE,O
32418,X51006414675,35,DUE,O
32419,X51006414675,36,:,O
32420,X51006414675,37,00.10,O
32421,X51006414675,38,*6%,O
32422,X51006414675,38,GST,O
32423,X51006414675,38,INCLUDED,O
32424,X51006414675,39,:,O
32425,X51006414675,40,0.70,O
32426,X51006414675,41,SUPPORT,O
32427,X51006414675,41,OUR,O
32428,X51006414675,41,SMILE,O
32429,X51006414675,41,CAMPAIGN,O
32430,X51006414675,41,:,O
32431,X51006414675,41,),O
32432,X51006414675,42,DID,O
32433,X51006414675,42,WE,O
32434,X51006414675,42,SMILE,O
32435,X51006414675,42,AT,O
32436,X51006414675,42,YOU?,O
32437,X51006414675,43,LET,O
32438,X51006414675,43,US,O
32439,X51006414675,43,KNOW,O
32440,X51006414675,43,AT,O
32441,X51006414675,44,WWW.DOMINOS.COM.MY/SMILE,O
32442,X51006414675,44,AND,O
32443,X51006414675,45,RECEIVE,O
32444,X51006414675,45,A,O
32445,X51006414675,45,30%,O
32446,X51006414675,45,OFF,O
32447,X51006414675,45,SIDE,O
32448,X51006414675,45,ITEM,O
32449,X51006414675,45,E-COUPON,O
32450,X51006414675,46,UPON,O
32451,X51006414675,46,SURVEY,O
32452,X51006414675,46,SUBMISSION,O
32453,X51006414675,47,SURVEY,O
32454,X51006414675,47,CODE:,O
32455,X51006414675,47,CBD111560563307,O
32456,X51006414675,48,THANK,O
32457,X51006414675,48,YOU,O
32458,X51006414675,48,FOR,O
32459,X51006414675,48,VISITING,O
32460,X51006414675,48,DOMINO'S.,O
32461,X51006414675,49,PLEASE,O
32462,X51006414675,49,COME,O
32463,X51006414675,49,AGAIN!,O
32464,X51006414675,50,1,O
32465,X51006414675,51,WWW.DOMINOS.COM.MY,O
32466,X51006414675,52,WE,O
32467,X51006414675,52,ARE,O
32468,X51006414675,52,COMPLIANT,O
32469,X51006414675,52,TO,O
32470,X51006414675,52,THE,O
32471,X51006414675,52,PDPA,O
32472,X51006414675,52,2010.,O
32473,X51006414675,53,VISIT,O
32474,X51006414675,53,WWW.DOMINOS.COM.MY/TERMS,O
32475,X51006414675,54,TO,O
32476,X51006414675,54,VIEW,O
32477,X51006414675,54,OUR,O
32478,X51006414675,54,PERSONAL,O
32479,X51006414675,54,DATA,O
32480,X51006414675,55,PROTECTION,O
32481,X51006414675,55,POLICY.,O
32482,X51006414675,56,OWNED,O
32483,X51006414675,56,BY,O
32484,X51006414675,57,DOMMAL,O
32485,X51006414675,57,FOOD,O
32486,X51006414675,57,SERVICES,O
32487,X51006414675,57,SDN,O
32488,X51006414675,57,BHD,O
32489,X51006414675,58,CO.,O
32490,X51006414675,58,NO.,O
32491,X51006414675,58,419060-A,O
32492,X51006414675,59,1,O
32493,X51006414675,60,12.40,O
32494,X51006414675,61,DATE,O
32495,X51006414675,61,:11/04/18,O
32496,X51006414675,62,DESC,O
32497,X51006414675,63,COUPON,O
32498,X51006414675,64,DISC,O
32499,X51006414675,65,PRICE,O
32500,X51006414675,66,MCWBQ,O
32501,X51006414675,67,LVD1P-PS,O
32502,X51006414675,68,3.80,O
32503,X51006414675,69,REV,O
32504,X51006414675,70,(CAN),O
32505,X51006414675,71,LVD1P-PS,O
32506,X51006414675,72,3.50,O
32507,X51006414675,73,"6""HT",O
32508,X51006414675,74,(KC),O
32509,X51006414675,75,LVD1P-PS,O
32510,X51006414675,76,14.30,O
32511,X51006414675,77,21.60,total-B
32512,X51006414677,1,THE,company-I
32513,X51006414677,1,COFFEE,company-I
32514,X51006414677,1,BEAN,company-I
32515,X51006414677,2,&,company-I
32516,X51006414677,2,TEA,company-I
32517,X51006414677,2,LEAF,company-I
32518,X51006414677,2,(M),company-I
32519,X51006414677,2,SDN.,company-I
32520,X51006414677,2,BHD.,company-I
32521,X51006414677,3,COMPANY,O
32522,X51006414677,3,NO.:441970-H,O
32523,X51006414677,4,LOT,address-B
32524,X51006414677,4,"F36,",address-I
32525,X51006414677,4,FIRST,address-I
32526,X51006414677,4,"FLOOR,",address-I
32527,X51006414677,5,AEON,address-I
32528,X51006414677,5,MALL,address-I
32529,X51006414677,5,"ONN,",address-I
32530,X51006414677,6,NO.3,address-I
32531,X51006414677,6,JLN,address-I
32532,X51006414677,6,"3,",address-I
32533,X51006414677,7,81100,address-I
32534,X51006414677,7,"BAHRU,",address-I
32535,X51006414677,8,GST,O
32536,X51006414677,8,NO.:000384106496,O
32537,X51006414677,9,TAX,O
32538,X51006414677,9,INVOICE,O
32539,X51006414677,10,08/04/2018,date-B
32540,X51006414677,10,14:26,O
32541,X51006414677,11,B512292,O
32542,X51006414677,12,QTY,O
32543,X51006414677,13,DESCRIPTIONS,O
32544,X51006414677,14,AMOUNT,O
32545,X51006414677,15,1,O
32546,X51006414677,16,CAFE,O
32547,X51006414677,16,LATTE,O
32548,X51006414677,16,-S,O
32549,X51006414677,17,11.32,O
32550,X51006414677,17,T,O
32551,X51006414677,18,STTL,O
32552,X51006414677,19,11.32,O
32553,X51006414677,20,6%,O
32554,X51006414677,20,GST,O
32555,X51006414677,21,0.68,O
32556,X51006414677,22,1,O
32557,X51006414677,23,TOTAL,O
32558,X51006414677,24,12.00,total-B
32559,X51006414677,25,CASH,O
32560,X51006414677,26,12.00,total-B
32561,X51006414677,27,CHANGE,O
32562,X51006414677,28,0.00,O
32563,X51006414677,29,GST,O
32564,X51006414677,29,SUMMARY,O
32565,X51006414677,30,AMOUNT,O
32566,X51006414677,31,TAX,O
32567,X51006414677,32,T:6%,O
32568,X51006414677,32,GST,O
32569,X51006414677,33,11.32,O
32570,X51006414677,34,0.68,O
32571,X51006414677,35,Z:ZERO,O
32572,X51006414677,35,RATED,O
32573,X51006414677,36,0.00,O
32574,X51006414677,37,0.00,O
32575,X51006414677,38,PASSION,O
32576,X51006414677,38,FOR,O
32577,X51006414677,38,COFFEE,company-B
32578,X51006414677,38,&,company-I
32579,X51006414677,38,TEA,company-I
32580,X51006414677,38,SINCE,O
32581,X51006414677,38,1963,O
32582,X51006414677,39,ALL,O
32583,X51006414677,39,BEAN,company-B
32584,X51006414677,39,POINTS,O
32585,X51006414677,39,EARNED,O
32586,X51006414677,39,FROM,O
32587,X51006414677,40,JAN-DEC,O
32588,X51006414677,40,WILL,O
32589,X51006414677,40,EXPIRE,O
32590,X51006414677,40,BY,O
32591,X51006414677,41,31ST,O
32592,X51006414677,41,MARCH,O
32593,X51006414677,41,THE,company-B
32594,X51006414677,41,FOLLOWING,O
32595,X51006414677,41,YEAR,O
32596,X51006414677,42,SCAN,O
32597,X51006414677,42,AND,O
32598,X51006414677,42,PROVIDE,O
32599,X51006414677,42,US,O
32600,X51006414677,42,YOUR,O
32601,X51006414677,42,FEEDBACK!,O
32602,X51006414677,43,WIFI,O
32603,X51006414677,43,PASSWORD,O
32604,X51006414677,44,9PJZ5I8N,O
32605,X51006414677,45,TBL,O
32606,X51006414677,46,CSH:PT17750,O
32607,X51006414677,46,OL-PT,O
32608,X51006414677,46,AZMEER,O
32609,X51006414677,46,SHAH,O
32610,X51006414677,47,POS:T002,O
32611,X51006414677,47,SHF:201804081,O
32612,X51006414679,1,DE,company-B
32613,X51006414679,1,MAXIMUM,company-I
32614,X51006414679,1,THAI,company-I
32615,X51006414679,1,EXPRESS,company-I
32616,X51006414679,1,SDN,company-I
32617,X51006414679,1,BHD,company-I
32618,X51006414679,2,1241045-D,O
32619,X51006414679,3,BLK,address-B
32620,X51006414679,3,"2,",address-I
32621,X51006414679,3,UNIT,address-I
32622,X51006414679,3,G1,address-I
32623,X51006414679,3,"G2,",address-I
32624,X51006414679,3,BESTARI,address-I
32625,X51006414679,3,"TERRACE,",address-I
32626,X51006414679,4,LOT,address-I
32627,X51006414679,4,182908,address-I
32628,X51006414679,4,"143216,",address-I
32629,X51006414679,5,JALAN,address-I
32630,X51006414679,5,"DANGA,",address-I
32631,X51006414679,5,TAMAN,address-I
32632,X51006414679,5,NUSA,address-I
32633,X51006414679,5,"BESTARI,",address-I
32634,X51006414679,5,81300,address-I
32635,X51006414679,6,TAX,O
32636,X51006414679,6,INVOICE,O
32637,X51006414679,6,NO,O
32638,X51006414679,7,8,O
32639,X51006414679,8,5664,O
32640,X51006414679,9,DATE:,O
32641,X51006414679,9,14/04/2018,date-B
32642,X51006414679,9,11:28:59,O
32643,X51006414679,9,PM,O
32644,X51006414679,10,CASHIER:,O
32645,X51006414679,11,WAITER:,O
32646,X51006414679,11,ANJO,O
32647,X51006414679,12,QTY,O
32648,X51006414679,12,CODE/DESC,O
32649,X51006414679,13,UNIT,address-B
32650,X51006414679,13,PRICE,O
32651,X51006414679,14,TOTAL,O
32652,X51006414679,14,RM,O
32653,X51006414679,15,1,O
32654,X51006414679,16,D15,O
32655,X51006414679,17,8.90,O
32656,X51006414679,18,8.90,O
32657,X51006414679,19,THAI,company-B
32658,X51006414679,19,ICE,O
32659,X51006414679,19,TEA,O
32660,X51006414679,20,1,O
32661,X51006414679,21,FR01,O
32662,X51006414679,22,12.90,O
32663,X51006414679,23,12.90,O
32664,X51006414679,24,BELACAN,O
32665,X51006414679,24,FRIED,O
32666,X51006414679,24,RICE,O
32667,X51006414679,25,TOTAL,O
32668,X51006414679,25,AMOUNT:,O
32669,X51006414679,26,21.80,total-B
32670,X51006414679,27,ROUNDING,O
32671,X51006414679,27,ADJ:,O
32672,X51006414679,28,0.00,O
32673,X51006414679,29,TOTAL,O
32674,X51006414679,29,AMOUNT:,O
32675,X51006414679,30,21.80,total-B
32676,X51006414679,31,TOTAL:,O
32677,X51006414679,32,RM,O
32678,X51006414679,32,21.80,total-B
32679,X51006414679,33,TYPE,O
32680,X51006414679,33,2,O
32681,X51006414679,34,QTY:,O
32682,X51006414679,34,2,O
32683,X51006414679,35,14/04/2018,date-B
32684,X51006414679,36,...XPOSMART,O
32685,X51006414679,36,WIFIPOS,O
32686,X51006414679,36,SINCE,O
32687,X51006414679,36,1985...,O
32688,X51006414679,37,S201,O
32689,X51006414680,1,AEON,company-B
32690,X51006414680,1,CO.,company-I
32691,X51006414680,1,(M),company-I
32692,X51006414680,1,BHD,company-I
32693,X51006414680,1,(126926-H),O
32694,X51006414680,2,3RD,address-B
32695,X51006414680,2,"FLR,",address-I
32696,X51006414680,2,AEON,address-I
32697,X51006414680,2,SC,address-I
32698,X51006414680,3,JLN,address-I
32699,X51006414680,3,"JEJAKA,",address-I
32700,X51006414680,4,"CHERAS,",address-I
32701,X51006414680,4,55100,address-I
32702,X51006414680,4,KUALA,address-I
32703,X51006414680,4,LUMPUR,address-I
32704,X51006414680,5,GST,O
32705,X51006414680,5,ID,O
32706,X51006414680,5,:,O
32707,X51006414680,5,002017394688,O
32708,X51006414680,6,SHOPPING,O
32709,X51006414680,6,HOURS,O
32710,X51006414680,7,SUN-THU:1000,O
32711,X51006414680,7,-,O
32712,X51006414680,7,2200,O
32713,X51006414680,8,FRI-SAT:1000,O
32714,X51006414680,8,-,O
32715,X51006414680,8,2300,O
32716,X51006414680,9,VALUED,O
32717,X51006414680,9,CUSTOMER:,O
32718,X51006414680,9,1170086176,O
32719,X51006414680,10,1X,O
32720,X51006414680,10,000000811101,O
32721,X51006414680,11,2.50SR,O
32722,X51006414680,12,TAMAGO,O
32723,X51006414680,12,(S),O
32724,X51006414680,13,DISC,O
32725,X51006414680,13,30%,O
32726,X51006414680,13,@1.75,O
32727,X51006414680,14,-0.75,O
32728,X51006414680,15,SUB-TOTAL,O
32729,X51006414680,16,1.75,total-B
32730,X51006414680,17,TOTAL,O
32731,X51006414680,17,SALES,O
32732,X51006414680,17,INCL,O
32733,X51006414680,17,GST,O
32734,X51006414680,18,1.75,total-B
32735,X51006414680,19,TOTAL,O
32736,X51006414680,19,AFTER,O
32737,X51006414680,19,ADJ,O
32738,X51006414680,19,INCL,O
32739,X51006414680,19,GST,O
32740,X51006414680,20,1.75,total-B
32741,X51006414680,21,CASH,O
32742,X51006414680,22,1.80,O
32743,X51006414680,23,ITEM,O
32744,X51006414680,23,COUNT,O
32745,X51006414680,23,1,O
32746,X51006414680,24,INVOICE,O
32747,X51006414680,24,NO:,O
32748,X51006414680,24,2018041810090010447,O
32749,X51006414680,25,GST,O
32750,X51006414680,25,SUMMARY,O
32751,X51006414680,26,AMOUNT,O
32752,X51006414680,27,TAX,O
32753,X51006414680,28,SR,O
32754,X51006414680,28,@,O
32755,X51006414680,28,6%,O
32756,X51006414680,29,1.65,O
32757,X51006414680,30,0.10,O
32758,X51006414680,31,TOTAL,O
32759,X51006414680,32,1.65,O
32760,X51006414680,33,0.10,O
32761,X51006414680,34,18/04/2018,date-B
32762,X51006414680,34,20:27,O
32763,X51006414680,35,1009,O
32764,X51006414680,35,001,O
32765,X51006414680,35,0010447,O
32766,X51006414680,36,0306654,O
32767,X51006414680,36,PAVITHRA,O
32768,X51006414680,37,AEON,address-B
32769,X51006414680,37,UNIVERSITI,O
32770,X51006414680,38,TEL,O
32771,X51006414680,38,1-300-80-AEON,O
32772,X51006414680,38,(2366),O
32773,X51006414680,39,THANK,O
32774,X51006414680,39,YOU,O
32775,X51006414680,39,FOR,O
32776,X51006414680,39,YOUR,O
32777,X51006414680,39,PATRONAGE,O
32778,X51006414680,40,PLEASE,O
32779,X51006414680,40,COME,O
32780,X51006414680,40,AGAIN,O
32781,X51006414680,41,CHANGE,O
32782,X51006414680,41,AMT,O
32783,X51006414680,42,0.05,O
32784,X51006414700,1,AEON,company-B
