,sentence_id,tokens,labels,ner_tags
24224,24224,"['SR', 'I00100000008-', 'SEAFOOD', '(S)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24225,24225,['$3.70'],['O'],[0]
24226,24226,['1'],['O'],[0]
24227,24227,['$3.70'],['O'],[0]
24228,24228,"['TOTAL', 'AMOUNT:', '$9.90']","['O', 'O', 'B-total']","[0, 0, 7]"
24229,24229,"['GST', '@6%:', '$0.56']","['O', 'O', 'O']","[0, 0, 0]"
24230,24230,"['NETT', 'TOTAL:', '$9.90']","['O', 'O', 'O']","[0, 0, 0]"
24231,24231,['(867388-U)'],['O'],[0]
24232,24232,"['PAYMENT', 'MODE']","['O', 'O']","[0, 0]"
24233,24233,['AMOUNT'],['O'],[0]
24234,24234,['CASH'],['O'],[0]
24235,24235,['$9.90'],['O'],[0]
24236,24236,['CHANGE'],['O'],[0]
24237,24237,['$0.00'],['O'],[0]
24238,24238,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24239,24239,['AMOUNT($)'],['O'],[0]
24240,24240,['TAX($)'],['O'],[0]
24241,24241,"['SR', '=', 'GST', '@6%']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24242,24242,"['12,', 'JALAN', 'TAMPOI', '7/4,KAWASAN', 'PERINDUSTRIAN']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4]"
24243,24243,['9.34'],['O'],[0]
24244,24244,['0.56'],['O'],[0]
24245,24245,"['GST', 'REG', '#000656195584']","['O', 'O', 'O']","[0, 0, 0]"
24246,24246,"['BAR', 'WANG', 'RICE@PERMAS', 'JAYA']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24247,24247,"['(PRICE', 'INCLUSIVE', 'OF', 'GST)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24248,24248,"['THANK', 'YOU', '&', 'COME', 'AGAIN!']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24249,24249,"['LIKE', 'AND', 'FOLLOW', 'US', 'ON', 'FACEBOOK!']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
24250,24250,['FACEBOOK.COM/BARWANGRICE'],['O'],[0]
24251,24251,"['TAMPOI,81200', 'JOHOR', 'BAHRU,JOHOR']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
24252,24252,['TAXINVOICE'],['O'],[0]
24253,24253,"['INVOICE', '#', ':', 'OR18041902170358']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24254,24254,['ITEM'],['O'],[0]
24255,24255,['QTY'],['O'],[0]
24256,24256,"['THE', 'COFFEE', 'BEAN']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
24257,24257,"['08/04/2018', '14:26']","['B-date', 'O']","[5, 0]"
24258,24258,['B512292'],['O'],[0]
24259,24259,['QTY'],['O'],[0]
24260,24260,['DESCRIPTIONS'],['O'],[0]
24261,24261,['AMOUNT'],['O'],[0]
24262,24262,['1'],['O'],[0]
24263,24263,"['CAFE', 'LATTE', '-S']","['O', 'O', 'O']","[0, 0, 0]"
24264,24264,"['11.32', 'T']","['O', 'O']","[0, 0]"
24265,24265,['STTL'],['O'],[0]
24266,24266,['11.32'],['O'],[0]
24267,24267,"['&', 'TEA', 'LEAF', '(M)', 'SDN.', 'BHD.']","['I-company', 'I-company', 'I-company', 'I-company', 'I-company', 'I-company']","[2, 2, 2, 2, 2, 2]"
24268,24268,"['6%', 'GST']","['O', 'O']","[0, 0]"
24269,24269,['0.68'],['O'],[0]
24270,24270,['1'],['O'],[0]
24271,24271,['TOTAL'],['O'],[0]
24272,24272,['12.00'],['B-total'],[7]
24273,24273,['CASH'],['O'],[0]
24274,24274,['12.00'],['O'],[0]
24275,24275,['CHANGE'],['O'],[0]
24276,24276,['0.00'],['O'],[0]
24277,24277,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24278,24278,"['COMPANY', 'NO.:441970-H']","['O', 'O']","[0, 0]"
24279,24279,['AMOUNT'],['O'],[0]
24280,24280,['TAX'],['O'],[0]
24281,24281,"['T:6%', 'GST']","['O', 'O']","[0, 0]"
24282,24282,['11.32'],['O'],[0]
24283,24283,['0.68'],['O'],[0]
24284,24284,"['Z:ZERO', 'RATED']","['O', 'O']","[0, 0]"
24285,24285,['0.00'],['O'],[0]
24286,24286,['0.00'],['O'],[0]
24287,24287,"['PASSION', 'FOR', 'COFFEE', '&', 'TEA', 'SINCE', '1963']","['O', 'O', 'I-company', 'I-company', 'I-company', 'O', 'O']","[0, 0, 2, 2, 2, 0, 0]"
24288,24288,"['ALL', 'BEAN', 'POINTS', 'EARNED', 'FROM']","['O', 'I-company', 'O', 'O', 'O']","[0, 2, 0, 0, 0]"
24289,24289,"['LOT', 'F36,', 'FIRST', 'FLOOR,']","['B-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4]"
24290,24290,"['JAN-DEC', 'WILL', 'EXPIRE', 'BY']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24291,24291,"['31ST', 'MARCH', 'THE', 'FOLLOWING', 'YEAR']","['O', 'O', 'I-company', 'O', 'O']","[0, 0, 2, 0, 0]"
24292,24292,"['SCAN', 'AND', 'PROVIDE', 'US', 'YOUR', 'FEEDBACK!']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
24293,24293,"['WIFI', 'PASSWORD']","['O', 'O']","[0, 0]"
24294,24294,['9PJZ5I8N'],['O'],[0]
24295,24295,['TBL'],['O'],[0]
24296,24296,"['CSH:PT17750', 'OL-PT', 'AZMEER', 'SHAH']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24297,24297,"['POS:T002', 'SHF:201804081']","['O', 'O']","[0, 0]"
24298,24298,"['AEON', 'MALL', 'ONN,']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
24299,24299,"['NO.3', 'JLN', '3,']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
24300,24300,"['81100', 'BAHRU,']","['I-address', 'I-address']","[4, 4]"
24301,24301,"['GST', 'NO.:000384106496']","['O', 'O']","[0, 0]"
24302,24302,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
24303,24303,"['DE', 'MAXIMUM', 'THAI', 'EXPRESS', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2, 2]"
24304,24304,['CASHIER:'],['O'],[0]
24305,24305,"['WAITER:', 'ANJO']","['O', 'O']","[0, 0]"
24306,24306,"['QTY', 'CODE/DESC']","['O', 'O']","[0, 0]"
24307,24307,"['UNIT', 'PRICE']","['I-address', 'O']","[4, 0]"
24308,24308,"['TOTAL', 'RM']","['O', 'O']","[0, 0]"
24309,24309,['1'],['O'],[0]
24310,24310,['D15'],['O'],[0]
24311,24311,['8.90'],['O'],[0]
24312,24312,['8.90'],['O'],[0]
24313,24313,"['THAI', 'ICE', 'TEA']","['I-company', 'O', 'O']","[2, 0, 0]"
24314,24314,['1241045-D'],['O'],[0]
24315,24315,['1'],['O'],[0]
24316,24316,['FR01'],['O'],[0]
24317,24317,['12.90'],['O'],[0]
24318,24318,['12.90'],['O'],[0]
24319,24319,"['BELACAN', 'FRIED', 'RICE']","['O', 'O', 'O']","[0, 0, 0]"
24320,24320,"['TOTAL', 'AMOUNT:']","['O', 'O']","[0, 0]"
24321,24321,['21.80'],['B-total'],[7]
24322,24322,"['ROUNDING', 'ADJ:']","['O', 'O']","[0, 0]"
24323,24323,['0.00'],['O'],[0]
24324,24324,"['TOTAL', 'AMOUNT:']","['O', 'O']","[0, 0]"
24325,24325,"['BLK', '2,', 'UNIT', 'G1', 'G2,', 'BESTARI', 'TERRACE,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4, 4]"
24326,24326,['21.80'],['O'],[0]
24327,24327,['TOTAL:'],['O'],[0]
24328,24328,"['RM', '21.80']","['O', 'O']","[0, 0]"
24329,24329,"['TYPE', '2']","['O', 'O']","[0, 0]"
24330,24330,"['QTY:', '2']","['O', 'O']","[0, 0]"
24331,24331,"['...XPOSMART', 'WIFIPOS', 'SINCE', '1985...']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24332,24332,['S201'],['O'],[0]
24333,24333,"['LOT', '182908', '143216,']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
24334,24334,"['JALAN', 'DANGA,', 'TAMAN', 'NUSA', 'BESTARI,', '81300']","['I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4, 4, 4]"
24335,24335,"['TAX', 'INVOICE', 'NO']","['O', 'O', 'O']","[0, 0, 0]"
24336,24336,['8'],['O'],[0]
24337,24337,['5664'],['O'],[0]
24338,24338,"['DATE:', '14/04/2018', '11:28:59', 'PM']","['O', 'B-date', 'O', 'O']","[0, 5, 0, 0]"
24339,24339,"['AEON', 'CO.', '(M)', 'BHD', '(126926-H)']","['B-company', 'I-company', 'I-company', 'I-company', 'O']","[1, 2, 2, 2, 0]"
24340,24340,"['1X', '000000811101']","['O', 'O']","[0, 0]"
24341,24341,['2.50SR'],['O'],[0]
24342,24342,"['TAMAGO', '(S)']","['O', 'O']","[0, 0]"
24343,24343,"['DISC', '30%', '@1.75']","['O', 'O', 'O']","[0, 0, 0]"
24344,24344,['-0.75'],['O'],[0]
24345,24345,['SUB-TOTAL'],['O'],[0]
24346,24346,['1.75'],['B-total'],[7]
24347,24347,"['TOTAL', 'SALES', 'INCL', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24348,24348,['1.75'],['O'],[0]
24349,24349,"['TOTAL', 'AFTER', 'ADJ', 'INCL', 'GST']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24350,24350,"['3RD', 'FLR,', 'AEON', 'SC']","['B-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4]"
24351,24351,['1.75'],['O'],[0]
24352,24352,['CASH'],['O'],[0]
24353,24353,['1.80'],['O'],[0]
24354,24354,"['ITEM', 'COUNT', '1']","['O', 'O', 'O']","[0, 0, 0]"
24355,24355,"['INVOICE', 'NO:', '2018041810090010447']","['O', 'O', 'O']","[0, 0, 0]"
24356,24356,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24357,24357,['AMOUNT'],['O'],[0]
24358,24358,['TAX'],['O'],[0]
24359,24359,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
24360,24360,['1.65'],['O'],[0]
24361,24361,"['JLN', 'JEJAKA,']","['I-address', 'I-address']","[4, 4]"
24362,24362,['0.10'],['O'],[0]
24363,24363,['TOTAL'],['O'],[0]
24364,24364,['1.65'],['O'],[0]
24365,24365,['0.10'],['O'],[0]
24366,24366,"['18/04/2018', '20:27']","['B-date', 'O']","[5, 0]"
24367,24367,"['1009', '001', '0010447']","['O', 'O', 'O']","[0, 0, 0]"
24368,24368,"['0306654', 'PAVITHRA']","['O', 'O']","[0, 0]"
24369,24369,"['AEON', 'UNIVERSITI']","['I-address', 'O']","[4, 0]"
24370,24370,"['TEL', '1-300-80-AEON', '(2366)']","['O', 'O', 'O']","[0, 0, 0]"
24371,24371,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24372,24372,"['CHERAS,', '55100', 'KUALA', 'LUMPUR']","['I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4]"
24373,24373,"['PLEASE', 'COME', 'AGAIN']","['O', 'O', 'O']","[0, 0, 0]"
24374,24374,"['CHANGE', 'AMT']","['O', 'O']","[0, 0]"
24375,24375,['0.05'],['O'],[0]
24376,24376,"['GST', 'ID', ':', '002017394688']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24377,24377,"['SHOPPING', 'HOURS']","['O', 'O']","[0, 0]"
24378,24378,"['SUN-THU:1000', '-', '2200', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24379,24379,"['FRI-SAT:1000', '-', '2300', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24380,24380,"['VALUED', 'CUSTOMER:', '1170086176']","['O', 'O', 'O']","[0, 0, 0]"
24381,24381,"['AEON', 'CO.', '(M)', 'BHD', '(126926-H)']","['B-company', 'I-company', 'I-company', 'I-company', 'O']","[1, 2, 2, 2, 0]"
24382,24382,['4.00SR'],['O'],[0]
24383,24383,"['GREEN', 'PEA', 'CHEES']","['O', 'O', 'O']","[0, 0, 0]"
24384,24384,"['1X', '000000418294']","['O', 'O']","[0, 0]"
24385,24385,"['BIG', 'NUT', 'BREAD']","['O', 'O', 'O']","[0, 0, 0]"
24386,24386,['3.90SR'],['O'],[0]
24387,24387,"['1X', '000000418218']","['O', 'O']","[0, 0]"
24388,24388,"['ONION', 'CHEESE']","['O', 'O']","[0, 0]"
24389,24389,['2.30SR'],['O'],[0]
24390,24390,['SUB-TOTAL'],['O'],[0]
24391,24391,['10.20'],['B-total'],[7]
24392,24392,"['3RD', 'FLR,', 'AEON', 'SC']","['B-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4]"
24393,24393,"['TOTAL', 'SALES', 'INCL', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24394,24394,['10.20'],['O'],[0]
24395,24395,"['TOTAL', 'AFTER', 'ADJ', 'INCL', 'GST']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24396,24396,['10.20'],['O'],[0]
24397,24397,['CASH'],['O'],[0]
24398,24398,['10.20'],['O'],[0]
24399,24399,"['ITEM', 'COUNT', '3']","['O', 'O', 'O']","[0, 0, 0]"
24400,24400,"['INVOICE', 'NO:', '2018042210100260452']","['O', 'O', 'O']","[0, 0, 0]"
24401,24401,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24402,24402,['AMOUNT'],['O'],[0]
24403,24403,"['JLN', 'JEJAKA,']","['I-address', 'I-address']","[4, 4]"
24404,24404,['TAX'],['O'],[0]
24405,24405,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
24406,24406,['9.62'],['O'],[0]
24407,24407,['0.58'],['O'],[0]
24408,24408,['TOTAL'],['O'],[0]
24409,24409,['9.62'],['O'],[0]
24410,24410,['0.58'],['O'],[0]
24411,24411,"['22/04/2018', '19:29']","['B-date', 'O']","[5, 0]"
24412,24412,"['1010', '026', '0260452']","['O', 'O', 'O']","[0, 0, 0]"
24413,24413,"['0304271', 'PJ', 'NORSYAZWANA']","['O', 'O', 'O']","[0, 0, 0]"
24414,24414,"['CHERAS,', '55100', 'KUALA', 'LUMPUR']","['I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4]"
24415,24415,"['PERMAS', 'JAYA']","['O', 'O']","[0, 0]"
24416,24416,"['TEL', '1-300-80-AEON', '(2366)']","['O', 'O', 'O']","[0, 0, 0]"
24417,24417,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24418,24418,"['PLEASE', 'COME', 'AGAIN']","['O', 'O', 'O']","[0, 0, 0]"
24419,24419,"['CHANGE', 'AMT']","['O', 'O']","[0, 0]"
24420,24420,['0.00'],['O'],[0]
24421,24421,"['GST', 'ID', ':', '002017394688']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24422,24422,"['SHOPPING', 'HOURS']","['O', 'O']","[0, 0]"
24423,24423,"['SUN-THU:1000', '-', '2230', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24424,24424,"['FRI-SAT:1000', '-', '2300', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24425,24425,"['1X', '000000417969']","['O', 'O']","[0, 0]"
24426,24426,"['TRIPLE', 'SIX', 'POINT', 'ENTERPRISE', '666']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
24427,24427,['PRICE'],['O'],[0]
24428,24428,['TOTAL'],['O'],[0]
24429,24429,['24'],['O'],[0]
24430,24430,['4.30'],['O'],[0]
24431,24431,['96.00'],['O'],[0]
24432,24432,['X'],['O'],[0]
24433,24433,"['JAPAN', 'GREEN']","['O', 'O']","[0, 0]"
24434,24434,"['TEA', '580ML']","['O', 'O']","[0, 0]"
24435,24435,"['(DISC:', '7.2000)']","['O', 'O']","[0, 0]"
24436,24436,['1X'],['O'],[0]
24437,24437,"['NO', '14&', '16', 'JALAN', '4/3', 'BANDAR', 'BARU', 'JAY']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4, 4, 4]"
24438,24438,"['HWA', 'TAI', 'LUXURY']","['O', 'O', 'O']","[0, 0, 0]"
24439,24439,['3.90'],['O'],[0]
24440,24440,['3.90'],['O'],[0]
24441,24441,"['COKLAT', 'CREAM']","['O', 'O']","[0, 0]"
24442,24442,['1X'],['O'],[0]
24443,24443,"['HWA', 'TAI', 'LUXURY']","['O', 'O', 'O']","[0, 0, 0]"
24444,24444,['3.90'],['O'],[0]
24445,24445,['3.90'],['O'],[0]
24446,24446,['PEANUTS'],['O'],[0]
24447,24447,['CRACKER'],['O'],[0]
24448,24448,['TEL:016-7574666'],['O'],[0]
24449,24449,['2X'],['O'],[0]
24450,24450,"['HWA', 'TAI', 'LUXURY']","['O', 'O', 'O']","[0, 0, 0]"
24451,24451,['3.90'],['O'],[0]
24452,24452,['7.80'],['O'],[0]
24453,24453,"['LEMON', 'CREAM']","['O', 'O']","[0, 0]"
24454,24454,['1X'],['O'],[0]
24455,24455,"['BENTO', 'SWEET']","['O', 'O']","[0, 0]"
24456,24456,['12.90'],['O'],[0]
24457,24457,['12.90'],['O'],[0]
24458,24458,['SPICY'],['O'],[0]
24459,24459,"['RECEIPT', 'NO:', 'REC-0016614']","['O', 'O', 'O']","[0, 0, 0]"
24460,24460,['1X'],['O'],[0]
24461,24461,['30.90'],['O'],[0]
24462,24462,['30.90'],['O'],[0]
24463,24463,['20BARS'],['O'],[0]
24464,24464,['1X'],['O'],[0]
24465,24465,"['YEOS', 'SOYA', '1L']","['O', 'O', 'O']","[0, 0, 0]"
24466,24466,['2.50'],['O'],[0]
24467,24467,['2.50'],['O'],[0]
24468,24468,['DISCOUNT'],['O'],[0]
24469,24469,['7.20'],['O'],[0]
24470,24470,"['DATE:', '23-04-2018', '06:29:01', 'PM']","['O', 'B-date', 'O', 'O']","[0, 5, 0, 0]"
24471,24471,"['TOTAL', 'AMOUNT']","['O', 'O']","[0, 0]"
24472,24472,['157.90'],['B-total'],[7]
24473,24473,['TENDERED'],['O'],[0]
24474,24474,['160.00'],['O'],[0]
24475,24475,['CHANGE'],['O'],[0]
24476,24476,"['2', '10']","['O', 'O']","[0, 0]"
24477,24477,['(RM)'],['O'],[0]
24478,24478,['(RM)'],['O'],[0]
24479,24479,"['HEY', 'SONG']","['O', 'O']","[0, 0]"
24480,24480,"['TANGO', 'ALMONDS']","['O', 'O']","[0, 0]"
24481,24481,"['PAYMENT', 'TYPE:', 'CASH']","['O', 'O', 'O']","[0, 0, 0]"
24482,24482,['RECEIPT'],['O'],[0]
24483,24483,"['(RECEIPT', 'NO.:', 'REC-0016614)']","['O', 'O', 'O']","[0, 0, 0]"
24484,24484,"['QTY', 'ITEM']","['O', 'O']","[0, 0]"
24485,24485,"['AEON', 'CO.', '(M)', 'BHD', '(126926-H)']","['B-company', 'I-company', 'I-company', 'I-company', 'O']","[1, 2, 2, 2, 0]"
24486,24486,['14.99SR'],['O'],[0]
24487,24487,"['KIT', 'KAT', 'SHARE', 'B']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24488,24488,"['ITEM', 'PROMO', '@9.99']","['O', 'O', 'O']","[0, 0, 0]"
24489,24489,['-5.00'],['O'],[0]
24490,24490,['1X'],['O'],[0]
24491,24491,['21.10SR'],['O'],[0]
24492,24492,"['BERYLS', 'TTOW']","['O', 'O']","[0, 0]"
24493,24493,['1X'],['O'],[0]
24494,24494,['18.29SR'],['O'],[0]
24495,24495,"['VH', 'BOX', '180G', 'SE']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24496,24496,"['3RD', 'FLR,', 'AEON', 'SC']","['B-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4]"
24497,24497,"['ITEM', 'PROMO', '@12.89']","['O', 'O', 'O']","[0, 0, 0]"
24498,24498,['-5.40'],['O'],[0]
24499,24499,['1X'],['O'],[0]
24500,24500,['18.29SR'],['O'],[0]
24501,24501,"['VH', 'BOX', '180G', 'RA']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24502,24502,"['ITEM', 'PROMO', '@12.89']","['O', 'O', 'O']","[0, 0, 0]"
24503,24503,['-5.40'],['O'],[0]
24504,24504,['1X'],['O'],[0]
24505,24505,['31.60SR'],['O'],[0]
24506,24506,"['LINDT', 'DT125']","['O', 'O']","[0, 0]"
24507,24507,"['JLN', 'JEJAKA,']","['I-address', 'I-address']","[4, 4]"
24508,24508,['1X'],['O'],[0]
24509,24509,['9.90SR'],['O'],[0]
24510,24510,"['MILO', 'NUGGETS', 'FU']","['O', 'O', 'O']","[0, 0, 0]"
24511,24511,['SUB-TOTAL'],['O'],[0]
24512,24512,['98.37'],['O'],[0]
24513,24513,"['TOTAL', 'SALES', 'INCL', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24514,24514,['98.37'],['O'],[0]
24515,24515,"['ROUNDING', 'ADJ']","['O', 'O']","[0, 0]"
24516,24516,['-0.02'],['O'],[0]
24517,24517,"['TOTAL', 'AFTER', 'ADJ', 'INCL', 'GST']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24518,24518,"['CHERAS,', '55100', 'KUALA', 'LUMPUR']","['I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4]"
24519,24519,['98.35'],['B-total'],[7]
24520,24520,['CASH'],['O'],[0]
24521,24521,['100.00'],['O'],[0]
24522,24522,"['ITEM', 'COUNT', '6']","['O', 'O', 'O']","[0, 0, 0]"
24523,24523,"['CHANGE', 'AMT']","['O', 'O']","[0, 0]"
24524,24524,['1.65'],['O'],[0]
24525,24525,"['INVOICE', 'NO:', '2018042210100080567']","['O', 'O', 'O']","[0, 0, 0]"
24526,24526,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24527,24527,['AMOUNT'],['O'],[0]
24528,24528,['TAX'],['O'],[0]
24529,24529,"['GST', 'ID', ':', '002017394688']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24530,24530,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
24531,24531,['92.80'],['O'],[0]
24532,24532,['5.57'],['O'],[0]
24533,24533,['TOTAL'],['O'],[0]
24534,24534,['92.80'],['O'],[0]
24535,24535,['5.57'],['O'],[0]
24536,24536,"['22/04/2018', '19:26']","['B-date', 'O']","[5, 0]"
24537,24537,"['1010', '008', '0080567']","['O', 'O', 'O']","[0, 0, 0]"
24538,24538,"['0307614', 'PJ', 'HAZIQ']","['O', 'O', 'O']","[0, 0, 0]"
24539,24539,"['PERMAS', 'JAYA']","['O', 'O']","[0, 0]"
24540,24540,"['SHOPPING', 'HOURS']","['O', 'O']","[0, 0]"
24541,24541,"['TEL', '1-300-80-AEON', '(2366)']","['O', 'O', 'O']","[0, 0, 0]"
24542,24542,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24543,24543,"['PLEASE', 'COME', 'AGAIN']","['O', 'O', 'O']","[0, 0, 0]"
24544,24544,['000008204363'],['O'],[0]
24545,24545,['000001018506'],['O'],[0]
24546,24546,['000001057437'],['O'],[0]
24547,24547,['000001057436'],['O'],[0]
24548,24548,['000001011536'],['O'],[0]
24549,24549,['000005914876'],['O'],[0]
24550,24550,"['SUN-THU:1000', '-', '2230', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24551,24551,"['FRI-SAT:1000', '-', '2300', 'HRS', 'HRS']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
24552,24552,['1X'],['O'],[0]
24553,24553,"['RESTORAN', 'HWA', 'MUI', 'SUTERA', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2, 2]"
24554,24554,['74865'],['O'],[0]
24555,24555,['15'],['O'],[0]
24556,24556,"['CASHIER', ':', 'WAITER-WAITER']","['O', 'O', 'O']","[0, 0, 0]"
24557,24557,"['DATE', ':']","['O', 'O']","[0, 0]"
24558,24558,"['29/04/2018', '-', '1:55:30', 'PM']","['B-date', 'O', 'O', 'O']","[5, 0, 0, 0]"
24559,24559,['QTY'],['O'],[0]
24560,24560,['DESCRIPTION'],['O'],[0]
24561,24561,"['TOTAL', '(RM)', 'TAX']","['O', 'O', 'O']","[0, 0, 0]"
24562,24562,['1'],['O'],[0]
24563,24563,"['BLACK', 'PEPPER']","['O', 'O']","[0, 0]"
24564,24564,"['50,JALAN', 'TANJUNG', '5/4']","['B-address', 'I-address', 'I-address']","[3, 4, 4]"
24565,24565,"['18.90', 'SR']","['O', 'O']","[0, 0]"
24566,24566,['5.18'],['O'],[0]
24567,24567,['1'],['O'],[0]
24568,24568,"['CHEESY', 'CHICKEN', 'CHOP']","['O', 'O', 'O']","[0, 0, 0]"
24569,24569,"['20.90', 'SR']","['O', 'O']","[0, 0]"
24570,24570,['86.32'],['O'],[0]
24571,24571,['1'],['O'],[0]
24572,24572,"['GRILLED', 'BLACK', 'PEPPER']","['O', 'O', 'O']","[0, 0, 0]"
24573,24573,"['20.90', 'SR']","['O', 'O']","[0, 0]"
24574,24574,"['SR', '6%']","['O', 'O']","[0, 0]"
24575,24575,"['TAMAN', 'UTAMA,']","['I-address', 'I-address']","[4, 4]"
24576,24576,"['KEN', 'CHOP']","['O', 'O']","[0, 0]"
24577,24577,['1'],['O'],[0]
24578,24578,"['FRIED', 'KUEY', 'TEOW']","['O', 'O', 'O']","[0, 0, 0]"
24579,24579,"['9.00', 'SR']","['O', 'O']","[0, 0]"
24580,24580,"['TAX', '(RM)']","['O', 'O']","[0, 0]"
24581,24581,['1'],['O'],[0]
24582,24582,"['BUTTER', '&', 'KAYA', 'TOAST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
24583,24583,"['2.40', 'SR']","['O', 'O']","[0, 0]"
24584,24584,"['AMOUNT', '(RM)']","['O', 'O']","[0, 0]"
24585,24585,['1'],['O'],[0]
24586,24586,"['81300', 'SKUDAI', ',JOHOR']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
24587,24587,"['TEA', '(B)']","['O', 'O']","[0, 0]"
24588,24588,"['3.30', 'SR']","['O', 'O']","[0, 0]"
24589,24589,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
24590,24590,['1'],['O'],[0]
24591,24591,"['APPLE', 'JUICE', '(ICE)']","['O', 'O', 'O']","[0, 0, 0]"
24592,24592,"['8.80', 'SR']","['O', 'O']","[0, 0]"
24593,24593,['10.00-'],['O'],[0]
24594,24594,['1'],['O'],[0]
24595,24595,"['SOURSOP', 'SMOOTHIES']","['O', 'O']","[0, 0]"
24596,24596,"['7.30', 'SR']","['O', 'O']","[0, 0]"
24597,24597,"['TEL:', '607-562', '5513']","['O', 'O', 'O']","[0, 0, 0]"
